,time,instructions,L1-dcache-load-misses,branch-misses,L2-misses,iTLB-load-misses,dTLB-store-misses,branch-load-misses,L1-icache-load-misses,cycles,dTLB-load-misses,cpi
0,0.400164760,1.0,0.01127591610384143,0.0024277004348896448,3.833332811843639e-05,1.3138471824560259e-05,5.920434744902991e-05,0.002239339620804769,0.015559536239163738,0.5163767770736399,2.7509747091375587e-05,0.5163767770736399
1,0.816350253,1.0,0.014474459136255325,0.0011563754034030127,0.0009999618385884731,1.5788385969831598e-05,0.00011833338823221616,0.0012266142476274342,0.008085075516151412,0.5456003854873513,0.00033025288944675264,0.5456003854873513
2,1.216526809,1.0,0.02895002681159406,0.004181178729950792,0.005511766672285122,2.613277317891658e-05,0.0004264849604900204,0.0041758669810511035,0.0016185569312262074,0.9434034804990221,0.002671020669765267,0.9434034804990221
3,1.616696207,1.0,0.029470550330727322,0.004468695639814569,0.005435608609382868,2.4016284004389642e-05,0.0004609495083924251,0.00448889416585913,0.0026226405530445297,0.9985832260419736,0.003045831396218161,0.9985832260419736
4,2.016887806,1.0,0.03738166716781834,0.0048848164146711,0.0075857453533046525,4.657143085963409e-05,0.0005801894862989014,0.004902425404240107,0.002673783748561161,1.210701566723917,0.004490845669794678,1.210701566723917
5,2.417079571,1.0,0.043663037158097606,0.005069782515272601,0.01034128895890804,8.319992645573174e-05,0.0007003433934841525,0.004968202685244996,0.004177716369873583,1.5440420531033536,0.0054679243282311565,1.5440420531033536
6,2.817272263,1.0,0.04105539620949083,0.004874795512082697,0.007981632385875868,1.8289922418283832e-05,0.0006912854957199853,0.004869907408923121,0.0013926282416192924,1.2134284139536216,0.0052141876090631345,1.2134284139536216
7,3.217463820,1.0,0.04108084525451626,0.00503986035796913,0.008337801844588585,1.8527213557607054e-05,0.0007116588600854496,0.005118687214050153,0.0016102672705276468,1.2486562150903961,0.005167262411025021,1.2486562150903961
8,3.617664036,1.0,0.040370739750074575,0.0051817904864549826,0.008121274619913185,1.5326586454935638e-05,0.0006856124150474718,0.005158839535481133,0.0013430517698172926,1.231029467715877,0.005195993094924768,1.231029467715877
9,4.017851192,1.0,0.03977714984954133,0.005187318261447756,0.007942679082959078,1.7082461226561924e-05,0.0006389853226714764,0.005165181924913025,0.0014092695725804296,1.221455922546988,0.005035085437784751,1.221455922546988
10,4.418038463,1.0,0.038619515177650554,0.005183914316263944,0.007929194685746092,1.8027942704501987e-05,0.0006050372365367778,0.005208870223368509,0.0016964711694414246,1.2364233934480409,0.004933739033187428,1.2364233934480409
11,4.818235373,1.0,0.03903599698888508,0.005206609845165213,0.007829641797180584,1.3501682497354406e-05,0.0006118135260567655,0.0051851634470966405,0.0015195345251551582,1.2265549574467165,0.0049989854167526914,1.2265549574467165
12,5.218434792,1.0,0.03862147412540537,0.00513504322170522,0.007743752422125461,1.7628026659441078e-05,0.0005951431680168253,0.005114904998579851,0.0015189426769768057,1.2216223054995075,0.004913424301801161,1.2216223054995075
13,5.618630810,1.0,0.039108909137098725,0.00521681213570353,0.0077780699099139145,7.503111079986694e-06,0.0006055763389611418,0.005233597334398889,0.0014563048507695718,1.229345097150078,0.004989998042895654,1.229345097150078
14,6.018823593,1.0,0.03931103896948476,0.0051892612777406635,0.007793892618617074,1.133941064349667e-05,0.0006266713848438009,0.005166173463020691,0.0013342327324638364,1.2308830578294883,0.0050589210294948676,1.2308830578294883
15,6.419028514,1.0,0.0396362330980541,0.005237845500893206,0.007878657163581647,1.177922887880523e-05,0.0006212721808961753,0.005257849928180177,0.0013829408867517131,1.2452879487329516,0.005101468480349019,1.2452879487329516
16,6.819219379,1.0,0.04032833885020998,0.005237716166635277,0.008212633075319933,1.2991781707533988e-05,0.0007116013454339912,0.005233256258698131,0.001286648496551984,1.2650839588223475,0.005229934504433464,1.2650839588223475
17,7.219387788,1.0,0.040505547198538196,0.005256364575964725,0.008095750859015713,1.7267538611452747e-05,0.0006768371282170617,0.005224580989326658,0.0012843366936961796,1.2785879840098004,0.005255461017419729,1.2785879840098004
18,7.619544524,1.0,0.03932208316637502,0.005298106770784612,0.007900291328164572,1.4961998462735442e-05,0.0006236036104065448,0.005311916471231377,0.0013816176966640157,1.251826754682911,0.005124168897836931,1.251826754682911
19,8.019733732,1.0,0.040140910546313725,0.00525627147435085,0.008145558722786281,1.4889978819507981e-05,0.000687960322525378,0.005210432409161376,0.001299865817964134,1.2734168435700213,0.005218505962404974,1.2734168435700213
20,8.419919109,1.0,0.03966042608033717,0.0052360179576407566,0.00809304962840822,1.8922148786142416e-05,0.0006783406055766334,0.005234970667818194,0.0013269871371669277,1.267933333340751,0.005154247292915753,1.267933333340751
21,8.820101042,1.0,0.03961032692941057,0.005258789213658487,0.007869748390408444,1.875692624594855e-05,0.0006519501665575947,0.005250866777071893,0.0013205740743497515,1.2549711940260786,0.005138326596453446,1.2549711940260786
22,9.220299584,1.0,0.039137689077548686,0.005239250936479391,0.007774811377377126,1.8312356408678998e-05,0.0006286390672298037,0.005323371208881791,0.0014548054669290893,1.2585050982482782,0.005153889031343648,1.2585050982482782
23,9.620484541,1.0,0.03970942740095956,0.005181351962955607,0.00801275247689561,1.7979000613109114e-05,0.0006613110535032813,0.005176522217564542,0.0013259346838826922,1.2615162818296053,0.005171181673649747,1.2615162818296053
24,10.020680116,1.0,0.039505845249283876,0.005199128663937364,0.007936438376726196,1.737211295597315e-05,0.0006434276533055375,0.005207477411200403,0.001308989674973191,1.255037159662781,0.005150134844659249,1.255037159662781
25,10.420876839,1.0,0.039179637062057175,0.005223421170035675,0.007865942009625685,2.0548871429972098e-05,0.0006211032411257045,0.0052014777342501645,0.0014091914807879888,1.2518953905428634,0.005113796046095142,1.2518953905428634
26,10.821550345,1.0,0.03963361689514762,0.0051768433128630414,0.007913701271487128,1.854498577772112e-05,0.0006506620268027407,0.0051731767231291284,0.0013522391199856394,1.2566044884736531,0.005150366211630167,1.2566044884736531
27,11.221742614,1.0,0.03878324746823372,0.005221633360643088,0.007847619885970509,1.7140329767789056e-05,0.0006244181569645974,0.005264808015600893,0.001394082904600035,1.2574557189309117,0.0050614988156685295,1.2574557189309117
28,11.621934445,1.0,0.03935026035990148,0.0052395532072257505,0.007860481871015592,1.4018334143805609e-05,0.0006333941718599349,0.005220973318960511,0.0013560640820579702,1.2522442238665266,0.005147921169407704,1.2522442238665266
29,12.022121470,1.0,0.0389424992098327,0.00515640421500719,0.007779111812427132,1.6750662790092206e-05,0.0006261266309289411,0.005134520810214297,0.0013306022601546007,1.238408773884195,0.005055103169601122,1.238408773884195
30,12.422326643,1.0,0.038878011570512315,0.005191738422896902,0.007665682770883026,1.9460397455098632e-05,0.0006082566431797165,0.005186724295148272,0.0013856401811176643,1.2391301835843687,0.0050398947563713836,1.2391301835843687
31,12.822523014,1.0,0.03905723669198307,0.005169266812396169,0.007859130533694091,1.5265189582766573e-05,0.0006408652474454957,0.005167634633493837,0.0013861406092577947,1.2490110376557364,0.005104989661215587,1.2490110376557364
32,13.222717630,1.0,0.03859494814106797,0.005179815044226443,0.007738872106763348,1.7645129376264013e-05,0.0006119671440140843,0.005182756351770616,0.0013572885007522917,1.2393334181251916,0.005017662904868302,1.2393334181251916
33,13.622932479,1.0,0.038287574246642184,0.005218195153828463,0.0075761417949519625,2.095466633281022e-05,0.0005956043996835338,0.00521848806561629,0.0015311700492972563,1.2318221364034179,0.0050049877680644825,1.2318221364034179
34,14.023124213,1.0,0.038729920373718425,0.005170661861190146,0.00773338836858443,1.832897469039145e-05,0.0006138034520132815,0.005179781551011658,0.0014448233088672471,1.2385750917153617,0.005029503506560782,1.2385750917153617
35,14.423317079,1.0,0.038769234055027385,0.0051878040277108526,0.007736279314948025,1.82761404261428e-05,0.0006065561430323914,0.005207935100775165,0.001438229806804108,1.2450350347806767,0.005071014299854644,1.2450350347806767
36,14.823507507,1.0,0.03827357989518248,0.005182858606420715,0.007632003002001118,1.7735703123991676e-05,0.0005912377662497566,0.005153187589846687,0.0015162866093078092,1.232413406009536,0.004971992858927142,1.232413406009536
37,15.223709029,1.0,0.03874412426655336,0.0051555523590173895,0.007671109410586531,2.0441163006513787e-05,0.0005971879132972204,0.005204532019653705,0.001414300573142515,1.2381837916915683,0.004988750788714402,1.2381837916915683
38,15.623901829,1.0,0.03940927405901725,0.005142500210533748,0.00783606471830777,1.845383630704863e-05,0.0006218780622075193,0.005158184046828974,0.0014034002293147603,1.2526402636589113,0.005126472701780479,1.2526402636589113
39,16.024089539,1.0,0.03839298678095364,0.005219945398851012,0.00762683803278014,2.0341576865529107e-05,0.0005907493952209254,0.005212454131995753,0.001572102640507038,1.2358603911503612,0.004989667951977081,1.2358603911503612
40,16.424280801,1.0,0.03868772784907153,0.00527517715023454,0.007714145223664305,2.0680881915555736e-05,0.0005901887808291211,0.005297921337845008,0.0015711703931297505,1.248581368020539,0.005018589373154722,1.248581368020539
41,16.824486087,1.0,0.03947002666383889,0.005213343927263202,0.007932248471593507,1.739019099483676e-05,0.0006435343118456783,0.005194524234228608,0.0013618792304386767,1.264893850471436,0.0051565889454048336,1.264893850471436
42,17.224677099,1.0,0.038848989902940965,0.005222974680707029,0.007765299762457471,1.530143913072327e-05,0.0005972842337076908,0.005241972873104133,0.0014888010225454858,1.2439257384273543,0.005002636146271699,1.2439257384273543
