,time,dTLB-load-misses,dTLB-store-misses,L2-misses,L1-dcache-load-misses,branch-misses,iTLB-load-misses,L1-icache-load-misses,branch-load-misses,cycles,instructions,cpi
1090,338.404470991,0.000215267617842694,1.8372654781848538e-07,0.0005273840270533829,0.005515470292519913,0.005090543763975622,3.2283379116676717e-06,0.0010519441837967057,0.005055535444228479,0.5733725297300226,1.0,0.5733725297300226
1091,338.714622304,0.00017479060207431166,6.992982432077977e-07,0.00044078428473849786,0.004628107958958249,0.004503000233148676,2.6676467155462933e-06,0.0010991245292231626,0.004103733008408681,0.5360541418081313,1.0,0.5360541418081313
1092,339.024792541,0.0002731210646923284,2.091447836971713e-06,0.0008101812630707618,0.006431440319346668,0.005586153535769435,3.6927800590164695e-06,0.0010514887144852177,0.00546588376994556,0.6148545485652845,1.0,0.6148545485652845
1093,339.334947659,0.00036438859573784224,8.637130595906621e-07,0.000857997765459749,0.007859293202607715,0.006506177410274922,4.165810777536524e-06,0.0010739049047322504,0.006563401041175949,0.6932954860391635,1.0,0.6932954860391635
1094,339.645103886,0.0001883071469782583,1.1418542229225648e-06,0.000599757799294612,0.008167556551472999,0.00600749115800959,3.6367378222804543e-06,0.0008057237142883979,0.005875701269884137,0.6439655453196126,1.0,0.6439655453196126
1095,339.955258124,0.00015812984945806925,5.805261270820884e-07,0.0004270043042643342,0.010727440991696155,0.006864167460361264,3.005549394782336e-06,0.0008382025384370067,0.006792325342002837,0.6876646303651409,1.0,0.6876646303651409
1096,340.265460942,9.663972587596546e-05,4.327845615695314e-07,0.00030067707415043195,0.009919733024591126,0.006628820169800142,2.5814684764041768e-06,0.0007745243568328246,0.006579419488375212,0.6496627237907919,1.0,0.6496627237907919
1097,340.575611091,8.369503510446379e-05,3.305117302662413e-07,0.0002676412240881599,0.010118492966442077,0.006555904735982654,2.605928515309348e-06,0.0006836944279704448,0.006607511890909445,0.6513688884861276,1.0,0.6513688884861276
1098,340.885763781,0.0001600150222802064,3.771270852703427e-07,0.0004826926529086396,0.009425227074375217,0.006384842366573745,2.8569300827010453e-06,0.0006954023344135792,0.0061788124523607674,0.6575599934536895,1.0,0.6575599934536895
1099,341.195928293,0.00015207564130692965,7.174945455210297e-07,0.0004481336502323723,0.010876159693985435,0.006843613600445345,3.129118424258757e-06,0.0008256135232490863,0.006968106192412555,0.691636847054829,1.0,0.691636847054829
1100,341.506089051,9.442019648597969e-05,4.822106196294073e-07,0.0002801979416301029,0.009821156985290104,0.006594657498664729,2.620112765518014e-06,0.0007820845857199583,0.006588909883795,0.6504055632034897,1.0,0.6504055632034897
1101,341.816241157,8.683882656626145e-05,3.365250392485004e-07,0.00027688942167683353,0.010481075420682575,0.006634300723065383,2.6845170939138367e-06,0.000650948527631653,0.006596069019976329,0.6564286289122289,1.0,0.6564286289122289
1102,342.126390992,8.309115628745479e-05,1.8003918257179395e-06,0.00031759330059309286,0.007105192157337312,0.004312664029296488,1.8086301550858848e-06,0.000912415256464564,0.004336295993947262,0.5413885685771861,1.0,0.5413885685771861
1103,342.436550185,4.661606848299977e-05,4.3455528145421996e-07,0.00011396250286062367,0.0021053696320784314,0.0032280165807675953,1.8670158066679556e-06,0.0009220015690903848,0.0032284840953177713,0.4325285430030638,1.0,0.4325285430030638
1104,342.746696007,7.556250584878005e-05,5.4974876055628e-07,0.0004773355064918119,0.00427981418059909,0.0032049468149631805,2.458945344600695e-06,0.0009648812530439455,0.003260548502290716,0.46393623628128355,1.0,0.46393623628128355
1105,343.056846632,8.674897001713018e-05,1.1387077333586583e-06,0.0002590970748808981,0.003889243811154467,0.003223851683963121,2.013006365299927e-06,0.000755589013086077,0.0030860839445654865,0.45204748494121016,1.0,0.45204748494121016
1106,343.366996831,0.0002128537487019536,1.2347734171782965e-07,0.0005160951034468327,0.006299643736451832,0.006139830447051689,2.6215189472400754e-06,0.000988310451204034,0.006125301766932996,0.6226106053037566,1.0,0.6226106053037566
1107,343.677162007,0.00019553712851808002,1.685552163432684e-07,0.0004827123518318186,0.005798993279413639,0.006141834589455847,3.6704351420956544e-06,0.0010258975201823093,0.006110093172012652,0.6200093069942297,1.0,0.6200093069942297
1108,343.987319881,0.00022225076603673077,3.548284238344506e-07,0.0009052129299990336,0.008432567009831204,0.005567376728863568,2.7307305842443126e-06,0.0008479479672299961,0.005624625036420874,0.6179769819340071,1.0,0.6179769819340071
1109,344.297511573,0.00020006419586080762,2.0693623375782547e-07,0.0004913156109116139,0.005968476059522986,0.006174357137855679,2.8642022177717397e-06,0.001035104547161374,0.006190319745569224,0.6235283918026349,1.0,0.6235283918026349
1110,344.607670001,0.00010200462593278657,1.660316512298739e-06,0.00030423517101929056,0.008293880775404213,0.004996543531974143,2.22587965415995e-06,0.0007662325044539773,0.004838878363994173,0.6065435611295291,1.0,0.6065435611295291
1111,344.917816418,7.151291749657945e-06,3.9219822068004655e-08,3.133916814343688e-05,0.004645713806932434,0.004852738800607273,6.66736975156079e-07,0.0008690144726273637,0.004868755669877625,0.5396083813850323,1.0,0.5396083813850323
1112,345.227972947,3.586482188277219e-05,2.4576854410237417e-07,6.593788280179422e-05,0.008690802455838779,0.005973412366933739,1.2944336824427298e-06,0.0008060244138442745,0.005872424412631711,0.6743527933925492,1.0,0.6743527933925492
1113,345.538124525,2.7534941077742637e-05,1.6480617905714578e-07,0.0001682459096822804,0.0077369963527613,0.004594113112889664,1.342383939789117e-06,0.0006712487288690885,0.00469463735984079,0.5832938765001797,1.0,0.5832938765001797
1114,345.848282703,1.0228051259186995e-05,9.61230641356446e-08,3.9776838409638556e-05,0.006477919269333874,0.005421645206953452,1.1102910451609964e-06,0.0010328506826648173,0.0054385238597805165,0.5927968139623114,1.0,0.5927968139623114
1115,346.158434205,5.4609982342989395e-05,3.543844789168835e-07,0.0005313924976336754,0.009627466959231301,0.005282857516965818,1.8266707274442282e-06,0.000626329066181931,0.0053391876327398766,0.6310272440570168,1.0,0.6310272440570168
1116,346.468640831,9.938366510118246e-05,4.6243496381402423e-07,0.00029994509257779165,0.011101444582837986,0.0063285119590806025,3.0347764454526855e-06,0.000723034736202332,0.006289579446688084,0.6392828827470185,1.0,0.6392828827470185
1117,346.778818881,9.349837729318067e-05,3.5665638199377126e-07,0.0002970199590359441,0.01122255198269979,0.006403550740366624,2.9650839892872e-06,0.0007552047763132515,0.006391960163579754,0.6430404532808827,1.0,0.6430404532808827
1118,347.089005964,0.00011957801626808035,5.841121389282496e-07,0.0003665824636655432,0.012336025287534271,0.006554533854229068,3.0452765297097117e-06,0.000754517383371827,0.006562780096817424,0.6739380845063653,1.0,0.6739380845063653
1119,347.399159594,0.00011225937779454162,5.117693934301054e-07,0.0007177179154466508,0.012007862503908206,0.005623123278123342,2.8548632206165735e-06,0.0006055925549608923,0.005591297849081545,0.6274832440846538,1.0,0.6274832440846538
1120,347.709314216,9.713607064713526e-05,3.444246884994415e-07,0.0002998911805303032,0.011209390614655647,0.006414399228807744,3.2138751086954464e-06,0.0007329463115690023,0.00640019397635904,0.644942811090255,1.0,0.644942811090255
1121,348.019474795,0.00010217690908695503,4.046885538398382e-07,0.00033903246981772716,0.011304777813383763,0.006455339266660149,3.186536208288497e-06,0.0007845320107769519,0.006468195079002168,0.656394442173293,1.0,0.656394442173293
1122,348.329625163,0.00011815437393245672,7.617216579097808e-07,0.00036805337065354564,0.012778323258271912,0.006502269191913665,3.396954457401916e-06,0.0007915090264449995,0.006528145038701299,0.6865200786656536,1.0,0.6865200786656536
1123,348.639778552,9.174347256129617e-05,4.4597029794128827e-07,0.00038137842748753325,0.011711943533178469,0.005660985158784013,2.97920294270983e-06,0.0016777827342168352,0.005372872165985671,0.8389012098043582,1.0,0.8389012098043582
1124,348.949968236,2.7104490091034263e-05,1.5121827391229864e-07,6.415375891825901e-05,0.006730674701838872,0.005233657334636252,1.942085999512401e-06,0.0009636499304274412,0.005135073312388684,0.6589366220612899,1.0,0.6589366220612899
1125,349.260156813,8.329917045018288e-06,8.464864154731397e-08,4.5122019716391035e-05,0.0037689985533767983,0.004972810807263327,8.010951149332756e-07,0.0007927688782639767,0.004988215019837078,0.5222816423516674,1.0,0.5222816423516674
1126,349.570336376,3.746343044742986e-05,1.6361129788111397e-07,0.000268750763313394,0.008108100027517216,0.005270890190882463,1.11895900681301e-06,0.0007791269594584314,0.005677903882560903,0.6057553726939421,1.0,0.6057553726939421
1127,349.880516298,1.4122345542638192e-05,1.2296463669807476e-07,5.700554768041329e-05,0.006049373986283914,0.005194556002939429,1.2525235086920175e-06,0.0007083585221089355,0.005269653080249386,0.6079738973757631,1.0,0.6079738973757631
1128,350.190700594,7.682127436854167e-06,1.1040470580185633e-07,3.0760311102892203e-05,0.003716155194426083,0.004897405143078895,9.822418662915154e-07,0.0007721237103833324,0.004917271989867479,0.5114630799931512,1.0,0.5114630799931512
1129,350.500889632,0.00010300969403038194,5.810892651344387e-07,0.0003273631747677188,0.01070176918641044,0.006197039542534687,2.407162280819412e-06,0.0006908817236121024,0.005804562410162329,0.6179602027012522,1.0,0.6179602027012522
1130,350.811040579,9.162665623801499e-05,9.284010542849841e-07,0.00026733961140127413,0.00969900218754861,0.006281351917741665,2.5828407455537723e-06,0.0007112857639805566,0.006294024592132655,0.6171458513813198,1.0,0.6171458513813198
1131,351.121258510,9.166321295972347e-05,5.766019357938369e-07,0.0002788695101138031,0.009373083291615514,0.00635301016890871,2.031732940427786e-06,0.0006597939770301813,0.006386878360970729,0.6129691844734134,1.0,0.6129691844734134
1132,351.431391165,0.00011017037128608874,1.0343323363575955e-06,0.0005026908042399553,0.00952904466512449,0.006638729503887829,2.7705600273362324e-06,0.0007315426890831835,0.006187879224795309,0.6439846132963416,1.0,0.6439846132963416
1133,351.741560645,9.611540125268437e-05,8.538377449950331e-07,0.00027816771537010794,0.010867261477610126,0.006476492939956108,2.8837441752701813e-06,0.0007362702272500518,0.006470933342534784,0.6332733444505433,1.0,0.6332733444505433
1134,352.051735368,9.22414882060445e-05,6.400109501914005e-07,0.0002763933003469434,0.00962419670004681,0.006242315486070528,2.5643633347376473e-06,0.0006795174078997281,0.0062362515802961045,0.6131743414723235,1.0,0.6131743414723235
1135,352.361914883,9.69351226090619e-05,6.038308252912806e-07,0.00028702976629322154,0.00932873503650721,0.006685288283393552,2.489788396835964e-06,0.0006750128212490306,0.0067123825190451136,0.6286252875636479,1.0,0.6286252875636479
1136,352.672102936,8.33578481356839e-05,1.7126520998376535e-06,0.0003362439956269692,0.00832593169246305,0.005464788679250129,2.0723714198763996e-06,0.0008207581956867875,0.005475269056587906,0.5901474418311385,1.0,0.5901474418311385
1137,352.982282085,1.4978044653911072e-05,2.5449640729811602e-08,6.731367900740706e-05,0.004945566610729825,0.004906993645504656,1.6647789374964565e-06,0.0009583968472309717,0.004922403092605085,0.5308011461800629,1.0,0.5308011461800629
1138,353.292459491,2.6139537166358234e-05,2.5716019964251556e-07,0.00013186773008245576,0.006634482228964852,0.005675863172194486,1.644854861864392e-06,0.0009256949265201779,0.005690827677720314,0.5918573671918382,1.0,0.5918573671918382
1139,353.602639650,4.8347051175060124e-05,6.610421379308063e-07,0.00020717126052468096,0.007303476282635376,0.004774737469143862,1.5963185885279569e-06,0.0008383133499116942,0.004915267828199122,0.5582592562968597,1.0,0.5582592562968597
1140,353.912792747,1.566955736430179e-05,1.9126040483880446e-07,7.642891194017537e-05,0.005071598853030541,0.00499533298274695,1.5526582373143602e-06,0.0009433784645765702,0.005024485458027445,0.5342076796678734,1.0,0.5342076796678734
